Wall time,Step,Value
1714305011.5118206,56092,0.90625
1714305035.014626,56305,0.8515625
1714305038.5878592,56338,0.8671875
1714305043.1559665,56380,0.8359375
1714305048.9490404,56433,0.8515625
1714305057.1681406,56508,0.8671875
1714305058.690009,56522,0.875
1714305059.44807,56529,0.8828125
1714305068.1871262,56609,0.84375
1714305087.9408562,56788,0.8359375
1714305091.510165,56821,0.9140625
1714305095.4108558,56857,0.8359375
1714305111.0329707,57000,0.9375
1714305115.0810688,57037,0.875
1714305137.2401075,57238,0.8984375
1714305139.8695195,57262,0.8828125
1714305144.0223591,57300,0.8828125
1714305144.6727006,57306,0.9453125
1714305162.5967903,57470,0.8984375
1714305164.5003798,57485,0.8671875
1714305168.2132149,57519,0.8359375
1714305194.6496322,57761,0.8984375
1714305206.9826083,57871,0.8984375
1714305231.0778737,58091,0.8671875
1714305253.7670093,58296,0.9296875
1714305259.2996533,58347,0.890625
1714305269.5141861,58441,0.9375
1714305282.1848285,58557,0.8984375
1714305288.2481852,58612,0.8828125
1714305291.55818,58642,0.8359375
1714305292.0021684,58646,0.84375
1714305303.0359342,58720,0.8671875
1714305306.029269,58747,0.859375
1714305307.9251173,58764,0.890625
1714305310.6985075,58789,0.9140625
1714305319.8633358,58873,0.9140625
1714305335.4021587,59015,0.84375
1714305337.1320212,59031,0.8828125
1714305337.7910297,59037,0.8828125
1714305363.2158072,59265,0.8828125
1714305368.3822038,59312,0.9296875
1714305381.9215076,59433,0.90625
1714305397.689763,59577,0.859375
1714305402.9794574,59625,0.8984375
1714305404.740308,59641,0.8515625
1714305408.0249789,59671,0.8515625
1714305415.4230635,59738,0.875
1714305416.9789667,59752,0.8984375
1714305432.4944296,59890,0.8671875
1714305445.622721,60009,0.90625
1714305454.1974382,60087,0.859375
1714305464.4447887,60180,0.8984375
1714305465.1029158,60186,0.953125
1714305467.5135846,60208,0.890625
1714305477.666254,60298,0.84375
1714305488.81394,60399,0.8671875
1714305497.299667,60476,0.8828125
1714305500.3901591,60504,0.84375
1714305510.6548958,60597,0.8828125
1714305515.5732555,60639,0.84375
1714305519.1872258,60672,0.9296875
1714305526.3638935,60737,0.8984375
1714305541.213233,60872,0.9375
1714305558.1724064,61023,0.875
1714305569.146329,61123,0.890625
1714305578.2499602,61206,0.8671875
1714305586.026177,61277,0.890625
1714305596.6972764,61374,0.8984375
1714305598.0173779,61386,0.90625
1714305601.4029958,61414,0.875
1714305604.1443172,61439,0.9296875
1714305614.6595736,61535,0.8671875
1714305630.7171755,61681,0.875
