Wall time,Step,Value
1715108899.817669,35334,1.0
1715108900.8996553,35355,1.0
1715108901.314804,35363,0.9921875
1715108902.0406697,35376,0.9921875
1715108902.1340296,35378,1.0
1715108902.6311595,35384,0.9921875
1715108908.710258,35482,1.0
1715108908.7902026,35484,0.984375
1715108913.4995506,35571,0.9921875
1715108913.644849,35574,1.0
1715108915.3208082,35601,0.9921875
1715108925.609702,35772,0.9921875
1715108925.9940848,35779,1.0
1715108930.089996,35845,0.984375
1715108930.4694016,35850,1.0
1715108936.2951636,35954,1.0
1715108937.1805396,35971,1.0
1715108941.1072266,36038,1.0
1715108942.4577365,36058,0.9921875
1715108945.465719,36099,1.0
1715108948.965206,36165,0.9921875
1715108951.7491055,36217,1.0
1715108952.5247326,36232,1.0
1715108953.38078,36247,1.0
1715108954.1769285,36263,1.0
1715108954.8867953,36276,1.0
1715108957.7252007,36311,0.9921875
1715108958.7802267,36330,0.9921875
1715108959.1021113,36337,1.0
1715108972.6570253,36570,0.9921875
1715108975.9156215,36630,1.0
1715108977.4044583,36660,0.9921875
1715108978.4281492,36679,0.984375
1715108984.501615,36768,0.9921875
1715108986.5223458,36807,0.984375
1715108986.7967732,36811,1.0
1715108987.263102,36820,0.9921875
1715108987.5494893,36826,1.0
1715108988.8980703,36851,0.984375
1715108991.9211538,36908,0.9921875
1715108994.150131,36951,0.984375
1715109000.6610413,37054,1.0
1715109007.0110583,37170,1.0
1715109009.522481,37203,1.0
1715109015.7041726,37312,1.0
1715109015.9759388,37318,1.0
1715109016.4130294,37327,1.0
1715109024.2990842,37456,1.0
1715109026.0594273,37490,1.0
1715109030.0713334,37562,0.9921875
1715109040.9330804,37746,1.0
1715109042.0706115,37765,0.9921875
1715109044.48068,37808,1.0
1715109048.6337588,37877,1.0
1715109061.1084945,38092,1.0
1715109067.3298006,38193,1.0
1715109070.1627188,38248,1.0
1715109070.921092,38263,0.9921875
1715109075.3626444,38332,0.9765625
1715109077.6027825,38366,1.0
1715109081.5368075,38440,0.9921875
1715109082.3967865,38456,1.0
1715109082.9989612,38467,1.0
1715109084.6981287,38501,1.0
